,link,files
47,https://github.com/diegohaz/constate/commit/5ed6cc2dac6b49ada5aed90ecc7eae4b2e726a5a,examples/counter/App.js
48,https://github.com/diegohaz/constate/commit/5ed6cc2dac6b49ada5aed90ecc7eae4b2e726a5a,jest.config.js
49,https://github.com/diegohaz/constate/commit/5ed6cc2dac6b49ada5aed90ecc7eae4b2e726a5a,package.json
50,https://github.com/diegohaz/constate/commit/5ed6cc2dac6b49ada5aed90ecc7eae4b2e726a5a,src/createContext.tsx
51,https://github.com/diegohaz/constate/commit/5ed6cc2dac6b49ada5aed90ecc7eae4b2e726a5a,src/useDevtools.ts
52,https://github.com/diegohaz/constate/commit/5ed6cc2dac6b49ada5aed90ecc7eae4b2e726a5a,types/index.d.ts
53,https://github.com/diegohaz/constate/commit/10dd41d6feb76ea753083ab79bf89695abecddd6,.eslintrc
54,https://github.com/diegohaz/constate/commit/10dd41d6feb76ea753083ab79bf89695abecddd6,.travis.yml
55,https://github.com/diegohaz/constate/commit/10dd41d6feb76ea753083ab79bf89695abecddd6,.vscode/extensions.json
56,https://github.com/diegohaz/constate/commit/675b89a74aa028be63d12572f3fab61fbdcf1b39,jest.config.js
57,https://github.com/diegohaz/constate/commit/675b89a74aa028be63d12572f3fab61fbdcf1b39,package.json
58,https://github.com/diegohaz/constate/commit/675b89a74aa028be63d12572f3fab61fbdcf1b39,src/Provider.tsx
59,https://github.com/diegohaz/constate/commit/675b89a74aa028be63d12572f3fab61fbdcf1b39,src/index.ts
60,https://github.com/diegohaz/constate/commit/675b89a74aa028be63d12572f3fab61fbdcf1b39,src/types.ts
61,https://github.com/diegohaz/constate/commit/675b89a74aa028be63d12572f3fab61fbdcf1b39,src/utils.ts
62,https://github.com/diegohaz/constate/commit/675b89a74aa028be63d12572f3fab61fbdcf1b39,jest.config.js
63,https://github.com/diegohaz/constate/commit/675b89a74aa028be63d12572f3fab61fbdcf1b39,package.json
64,https://github.com/diegohaz/constate/commit/675b89a74aa028be63d12572f3fab61fbdcf1b39,src/Provider.tsx
65,https://github.com/diegohaz/constate/commit/675b89a74aa028be63d12572f3fab61fbdcf1b39,src/index.ts
66,https://github.com/diegohaz/constate/commit/675b89a74aa028be63d12572f3fab61fbdcf1b39,src/types.ts
67,https://github.com/diegohaz/constate/commit/675b89a74aa028be63d12572f3fab61fbdcf1b39,src/utils.ts
68,https://github.com/diegohaz/constate/commit/675b89a74aa028be63d12572f3fab61fbdcf1b39,test/Container.test.tsx
69,https://github.com/diegohaz/constate/commit/675b89a74aa028be63d12572f3fab61fbdcf1b39,test/Provider.test.tsx
70,https://github.com/diegohaz/constate/commit/675b89a74aa028be63d12572f3fab61fbdcf1b39,test/createCommonTests.ts
71,https://github.com/diegohaz/constate/commit/675b89a74aa028be63d12572f3fab61fbdcf1b39,test/testUtils.tsx
72,https://github.com/diegohaz/constate/commit/675b89a74aa028be63d12572f3fab61fbdcf1b39,test/utils.test.ts
73,https://github.com/diegohaz/constate/commit/675b89a74aa028be63d12572f3fab61fbdcf1b39,tsconfig.json
74,https://github.com/diegohaz/constate/commit/675b89a74aa028be63d12572f3fab61fbdcf1b39,yarn.lock
75,https://github.com/diegohaz/constate/commit/de1cd09117d796a4d0aabc96d0caf96a9b8f12c8,.babelrc
76,https://github.com/diegohaz/constate/commit/de1cd09117d796a4d0aabc96d0caf96a9b8f12c8,.eslintignore
77,https://github.com/diegohaz/constate/commit/de1cd09117d796a4d0aabc96d0caf96a9b8f12c8,.eslintrc
78,https://github.com/diegohaz/constate/commit/de1cd09117d796a4d0aabc96d0caf96a9b8f12c8,.travis.yml
79,https://github.com/diegohaz/constate/commit/de1cd09117d796a4d0aabc96d0caf96a9b8f12c8,.vscode/settings.json
